Security Code,Security Id,Security Name
534659,JOINTECAED,JOINTECA EDUCATION SOLUTIONS LTD.
534674,DUCON,Ducon Infratechnologies Ltd
534675,PROZONINTU,Prozone Intu Properties Limited
534680,SRGHFL,SRG HOUSING FINANCE LTD.
534690,LAKSHVILAS,LAKSHMI VILAS BANK LTD.
534691,COMCL,COMFORT COMMOTRADE LTD.
534707,ADITRI,Aditri Industries Ltd
534731,BITL,BRONZE INFRA-TECH LTD.
534732,INTELLADV,INTELLIVATE CAPITAL ADVISORS LTD.
534733,SUPREMEX,Supremex Shine Steels Ltd
534742,ZUARI,ZUARI AGRO CHEMICALS LTD.
534748,STEELXIND,STEEL EXCHANGE INDIA LTD.
534755,TRIOMERC,TRIO MERCANTILE & TRADING LTD.
534758,CIGNITI,CIGNITI TECHNOLOGIES LTD.
534796,CDG,CDG Petchem Ltd
534804,CARERATING,CARE Ratings Ltd
534809,PCJEWELLER,PC JEWELLER LTD.
534816,INFRATEL,BHARTI INFRATEL LTD.
534976,VMART,V-MART RETAIL LTD.
535136,KFL,KAVITA FABRICS LTD.
535204,MUKTA,Mukta Agriculture Ltd
535205,MYSTICELE,Mystic Electronics Ltd
535267,COMFINCAP,COMFORT FINCAP LTD.
535276,SBISENSEX,SBI Mutual Fund - SBI Sensex ETF
535279,BMAL,BOTHRA METALS & ALLOYS LTD.
535322,REPCOHOME,REPCO HOME FINANCE LTD.
535387,LAKHOTIA,LAKHOTIA POLYESTERS (INDIA) LTD.
535431,GCMSECU,GCM Securities Ltd
535458,NIBL,NRB INDUSTRIAL BEARINGS LTD.
535566,KIFS,KIFS FINANCIAL SERVICES LTD.
535601,SREEL,SREELEATHERS LTD.
535602,SHARDA,Sharda Motor Industries Ltd
535620,BINNYMILLS,BINNY MILLS LTD.
535621,SVGLOBAL,S V GLOBAL MILL LTD.
535647,SDC,SDC Techmedia Ltd
535648,JUSTDIAL,JUST DIAL LTD.
535657,OONE,OBJECTONE INFORMATION SYSTEMS LTD.
535667,IFINSEC,INDIA FINSEC LTD.
535693,BRAHMINFRA,BRAHMAPUTRA INFRASTRUCTURE LTD.
535719,QUEST,Quest Softech (India) Ltd
535730,KHOOBSURAT,Khoobsurat Ltd
535754,ORIENTCEM,Orient Cement Ltd
535755,ABFRL,Aditya Birla Fashion and Retail Ltd
535789,IBULHSGFIN,Indiabulls Housing Finance Ltd
535910,MMLF,Money Masters Leasing & Finance Ltd
535916,ALSL,Alacrity Securities Ltd
535917,GCMCOMM,GCM Commodity & Derivatives Ltd
535958,INTEGRA,Integra Garments And Textiles Ltd
536170,KUSHAL,Kushal Ltd
536264,TIGERLOGS,Tiger Logistics (India) Ltd
536456,RJBIOTECH,R J Bio-Tech Ltd
536493,JK AGRI,JK Agri Genetics Ltd
536507,FLFL,Future Lifestyle Fashions Ltd
536565,TRIMURTHI,Trimurthi Ltd
536659,PVVINFRA,PVV Infra Ltd
536672,VCU,VCU Data Management Ltd
536709,INDRENEW,IND Renewable Energy Ltd
536710,SRGSFL,S R G Securities Finance Ltd
536737,ACFSL,Amrapali Capital and Finance Services Ltd
536738,STELLAR,Stellar Capital Services Ltd
536751,FIVEXTRADE,Five X Tradecom Ltd
536773,JPOLYINVST,Jindal Poly Investment and Finance Company Ltd
536846,YURANUS,Yuranus Infrastructure Ltd
536868,INTELSOFT,Integra Telecommunication & Software Ltd
536960,M100,Motilal Oswal Mutual Fund - Motilal Oswal MOSt Shares Midcap 100 ETF- Growth option
536965,BPCAP,B. P. Capital Ltd
536974,CPL,Captain Polyplast Ltd
537007,ICICINIFTY,ICICI Prudential Nifty ETF
537008,ICICINF100,ICICI Prudential Nifty 100 ETF
537069,ARNOLD,Arnold Holdings Ltd
537092,MODEX,Modex International Securities Ltd
537253,SUNLOC,Sunil Healthcare Ltd
537254,RCIIND,RCI Industries & Technologies Ltd
537259,SUYOG,Suyog Telematics Ltd
537291,NATHBIOGEN,Nath Bio-Genes (India) Ltd
537292,AGRITECH,Agri- Tech (India) Ltd
537326,CHEMTECH,Chemtech Industrial Valves Ltd
537392,TAAZAINT,Taaza International Ltd
537483,NETFNIF100,NIPPON INDIA ETF NIFTY 100
537492,AGRIMONY,Agrimony Commodities Ltd
537524,VIAANINDUS,Viaan Industries Ltd
537536,DENISCHEM,Denis Chem Lab Ltd
537573,POLYMAC,Polymac Thermoformers Ltd
537582,UNISHIRE,Unishire Urban Infra Ltd
537669,LPNAVAL,L. P. Naval And Engineering Ltd
537707,ETT,ETT Ltd
537708,KOTAKNIFTY,Kotak Mahindra Mutual Fund - Kotak Nifty ETF
537750,KIRANVYPAR,Kiran Vyapar Ltd
537766,BCP,B.C. Power Controls Ltd
537784,KCSL,Karnimata Cold Storage Ltd
537785,ANISHAIMPEX,Anisha Impex Ltd
537800,MANGIND,Mangalam Industrial Finance Ltd
537820,VFL,Viji Finance Ltd
537839,PHOENIXTN,Phoenix Township Ltd
537840,RAUNAQEPC,Raunaq EPC International Ltd
538019,OBIL,Oceanaa Biotek Industries Ltd
538057,CPSEETF,CPSE ETF
538081,HARIAAPL,Haria Apparels Ltd
538092,JOONKTOLL,Joonktollee Tea & Industries Ltd
538119,RNBDENIMS,R&B Denims Ltd
538180,GOLDLINE,Gold Line International Finvest Ltd
538212,SHARPINV,Sharp Investments Ltd
538268,WONDERLA,Wonderla Holidays Ltd
538273,RESPONSINF,Response Informatics Ltd
538319,GCMCAPI,GCM Capital Advisors Ltd
538365,ADHUNIKIND,Adhunik Industries Ltd
538382,WESTLEIRES,West Leisure Resorts Ltd
538395,NAM,Nam Securities Ltd
538401,METSL,Maestros Electronics & Telecommunications Systems Ltd
538402,SPS,SPS Finquest Ltd
538432,DIVINUS,Divinus Fabrics Ltd
538433,CCFCL,Classic Global Finance & Capital Ltd
538446,MONEYBOXX,Moneyboxx Finance Ltd
538451,WORTH,Worth Investment & Trading Co Ltd
538452,QUASAR,Quasar India Ltd
538464,TPROJECT,Thirani Projects Ltd
538465,AMARSEC,Amarnath Securities Ltd
538476,CTL,Capital Trade Links Ltd
538496,TARINI,Tarini International Ltd
538501,IPRU2401,ICICI Prudential Growth Fund Series 1 (Regular Dividend Payout)
538502,IPRU8601,ICICI Prudential Growth Fund Series 1 (Direct Dividend Option)
538521,CROWNTOURS,Crown Tours Ltd
538537,OMANSH,Omansh Enterprises Ltd
538539,JTAPARIA,J. Taparia Projects Ltd
538540,RLFL,Ramchandra Leasing & Finance Ltd
538542,GOLDCOINHF,Gold Coin Health Foods Ltd
538546,BRPL,Bansal Roofing Products Ltd
538556,ARMAN,Arman Holdings Ltd
538557,SAIBABA,Sai Baba Investment And Commercial Enterprises Ltd
538562,SKIPPER,Skipper Ltd
538563,ADARSH,Adarsh Mercantile Ltd
538564,JAMESWARREN,James Warren Tea Ltd
538565,VISTARAMAR,Vistar Amar Ltd
538566,APOLLOTRI,Apollo Tricoat Tubes Ltd
538567,GULFOILLUB,Gulf Oil Lubricants India Ltd
538568,FRUTION,Fruition Venture Ltd
538569,TRIVENIENT,Triveni Enterprises Ltd
538576,BHANDERI,Bhanderi Infracon Ltd
538577,IPRU2428,ICICI Prudential Growth Fund Series 2 (Regular Plan - Dividend Payout Option)
538578,IPRU8628,ICICI Prudential Growth Fund Series 2 (Direct Plan - Dividend Payout Option)
538579,TRIVIKRAMA,Trivikrama Industries Ltd
538596,QUANTBUILD,Quantum Build-Tech Ltd
538597,TTIENT,TTI Enterprise Ltd
538598,VISHAL,Vishal Fabrics Ltd
538607,TOYAMIND,Toyam Industries Ltd
538609,GAJANANSEC,Gajanan Securities Services Ltd
538610,UNISON,Unison Metals Ltd
538611,RTFL,Real Touch Finance Ltd
538634,VRL,Vasundhara Rasayans Ltd
538635,SNOWMAN,Snowman Logistics Ltd
538646,QGO,QGO Finance Ltd
538647,PURSHOTTAM,Purshottam Investofin Ltd
538652,HCLTD,Hind Commerce Ltd
538653,EML,Ejecta Marketing Ltd
538666,SHARDACROP,Sharda Cropchem Ltd
538667,SIROHIA,Sirohia & Sons Ltd
538668,NAYSAA,Naysaa Securities Ltd
538674,CITYONLINE,City Online Services Ltd
538683,NETFSENSEX,NIPPON INDIA ETF SENSEX
538684,ENCASH,Encash Entertainment Ltd
538685,SHEMAROO,Shemaroo Entertainment Ltd
538706,ULTRACAB,Ultracab (India) Ltd
538707,RCCL,Rajasthan Cylinders & Containers Ltd
538708,ETIL,Econo Trade (India) Ltd
538709,SEOFIGR,SBI Equity Opportunities Fund - Series I- Regular Plan -Growth
538710,SEOFIDR,SBI Equity Opportunities Fund - Series I-Regular Plan- Dividend Payout
538711,SEOFIGD,SBI Equity Opportunities Fund - Series I-Direct Plan -Growth
538712,SEOFIDD,SBI Equity Opportunities Fund - Series I-Direct Plan - Dividend Payout
538713,ATISHAY,Atishay Ltd
538714,SUCHITRA,Suchitra Finance & Trading Company Ltd
538715,DHABRIYA,Dhabriya Polywood Ltd
538716,ARYACAPM,Aryaman Capital Markets Ltd
538728,IPRU2511,ICICI Prudential Growth Fund Series 3 (Regular Plan - Dividend Payout Option)
538729,IPRU8711,ICICI Prudential Growth Fund Series 3 (Direct Plan - Dividend Payout Option)
538730,PDSMFL,PDS Multinational Fashions Ltd
538731,HANMAN,Hanman Fit Ltd
538732,VGCL,Vibrant Global Capital Ltd
538733,STARLIT,Starlit Power Systems Ltd
538734,CEINSYSTECH,Ceinsys Tech Ltd
538742,PANACHE,Panache Innovations Ltd
538765,JSHL,JLA Infraville Shoppers Ltd
538770,CRANEINFRA,Crane Infrastructure Ltd
538772,NIYOGIN,Niyogin Fintech Ltd
538777,ASIACAP,Asia Capital Ltd
538778,AKASHDEEP,Akashdeep Metal Industries Ltd
538786,CIL,Citizen Infoline Ltd
538787,GBFL,Goenka Business & Finance Ltd
538788,GILADAFINS,Gilada Finance & Investments Ltd
538789,BUDGE BUDGE,Budge Budge Company Ltd
538794,JETINFRA,Jet Infraventure Ltd
538795,SAPPL,Shree Ajit Pulp And Paper Ltd
538808,D3YRCEERG,DSP BlackRock 3 Years Close Ended Equity Fund-Regular- Growth
538809,D3YRCEERDP,DSP BlackRock 3 Years Close Ended Equity Fund-Regular- Dividend Payout
538810,D3YRCEEDG,DSP BlackRock 3 Years Close Ended Equity Fund- Direct Plan - Growth
538811,D3YRCEEDDP,DSP BlackRock 3 Years Close Ended Equity Fund-Direct Plan - Dividend Payout
538812,AANCHALISP,Aanchal Ispat Ltd
538817,CAPPIPES,Captain Pipes Ltd
538833,ANUBHAV,Anubhav Infrastructure Ltd
538834,MEL,Meenakshi Enterprises Ltd
538835,INTELLECT,Intellect Design Arena Ltd
538836,MONTECARLO,Monte Carlo Fashions Ltd
538837,JSTL,Jeevan Scientific Technology Ltd
538838,ICL,Indo Cotspin Ltd
538860,PANAFIC,Panafic Industrials Ltd
538862,MYMONEY,My Money Securities Ltd
538863,AMARNATH,Sri Amarnath Finance Ltd
538868,CSL,Continental Securities Ltd
538874,NEXUSCOMMO,Nexus Commodities And Technologies Ltd
538875,SELLWIN,Sellwin Traders Ltd
538881,GALADAFIN,Galada Finance Ltd
538882,EMERALD,Emerald Leasing Finance & Investment Company Ltd
538890,MKEXIM,M.K. Exim (India) Ltd
538891,MCLOUD,Magellanic Cloud Ltd
538894,OCTAL,Octal Credit Capital Ltd
538895,MIHIKA,Mihika Industries Ltd
538896,KANCHI,Kanchi Karpooram Ltd
538897,SHRINIWAS,Shri Niwas Leasing And Finance Ltd
538902,DHUNTEAIND,Dhunseri Tea & Industries Ltd
538918,VANICOM,Vani Commercials Ltd
538919,SKILVEN,Skyline Ventures India Ltd
538920,SPACEAGE,Spaceage Products Ltd
538921,RAFL,Raghuvansh Agrofarms Ltd
538922,COSYN,COSYN Ltd
538923,SOFCOM,Sofcom Systems Ltd
538926,NAPL,Naturite Agro Products Ltd
538928,KARNAVATI,Karnavati Finance Ltd
538935,ABHIFIN,Abhishek Finlease Ltd
538942,MERCANTILE,Mercantile Ventures Ltd
538943,SONAL,Sonal Mercantile Ltd
538952,ALFL,Abhinav Leasing & Finance Ltd
538961,GENUSPAPER,Genus Paper & Boards Ltd
538962,MINDACORP,Minda Corporation Ltd
538964,MERCURYLAB,Mercury Laboratories Ltd
538965,CONCORD,Concord Drugs Ltd
538970,WARDINMOBI,Wardwizard Innovations & Mobility Ltd
538975,SHREESEC,Shree Securities Ltd
538979,GRNLAMIND,Greenlam Industries Ltd
538987,TALBROSENG,Talbros Engineering Ltd
538992,SAPL,SAR Auto Products Ltd
538993,PUROHITCON,Purohit Construction Ltd
539005,JAYATMA,Jayatma Enterprises Ltd
539006,PTCIL,PTC Industries Ltd
539009,GBLIL,GBL Industries Ltd
539011,CHENFERRO,Chennai Ferrous Industries Ltd
539012,MEGRISOFT,Megri Soft Ltd
539013,GITARENEW,Gita Renewable Energy Ltd
539015,ORTEL,Ortel Communications Ltd
539016,NEIL,Neil Industries Ltd
539017,ASHFL,Akme Star Housing Finance Ltd
539018,BEEKAY,Beekay Steel Industries Ltd
539026,SSPNFIN,SSPN Finance Ltd
539031,SETFBSE100,SBI Mutual Fund - SBI - ETF BSE 100
539032,FRASER,Fraser and Company Ltd
539040,TTIL,Tirupati Tyres Ltd
539041,SVPHOUSING,SVP Housing Ltd
539042,AGIIL,AGI Infra Ltd
539043,BKMINDST,BKM Industries Ltd
539044,MANAKSTELTD,Manaksia Steels Ltd
539045,MNKALCOLTD,Manaksia Aluminium Company Ltd
539046,MNKCMILTD,Manaksia Coated Metals & Industries Ltd
539056,IMAGICAA,Imagicaaworld Entertainment Ltd
539083,INOXWIND,Inox Wind Ltd
539090,RAJPUTANA,Rajputana Investment and Finance Ltd
539091,CITL,Consecutive Investment & Trading Company Ltd
539097,HKG,HKG Ltd
539098,FILTRA,Filtra Consultants and Engineers Ltd
539099,ATHCON,Athena Constructions Ltd
539110,NORTHLINK,Northlink Fiscal and Capital Services Ltd
539111,SHESHAINDS,Sheshadri Industries Ltd
539112,SAB,SAB Industries Ltd
539113,PML,Paul Merchants Ltd
539114,HINDSECR,Hind Securities & Credits Ltd
539115,ALAN SCOTT,Alan Scott Industries Ltd
539116,OPCHAINS,O. P. Chains Ltd
539117,SUJALA,Sujala Trading & Holdings Ltd
539118,VRLLOG,VRL Logistics Ltd
539119,JAINMARMO,Jain Marmo Industries Ltd
539120,BFFL,Bangalore Fort Farms Ltd
539121,PALCO,Palco Metals Ltd
539122,BODHTREE,Bodhtree Consulting Ltd
539124,SARVOTTAM,Sarvottam Finvest Ltd
539126,MEP,MEP Infrastructure Developers Ltd
539132,VEGETABLE,Vegetable Products Ltd
539141,UFO,UFO Moviez India Ltd
539142,NIFTYEES,Edelweiss Mutual Fund - Edelweiss Exchange Traded Scheme - Nifty ( Nifty EES )
539143,PANTH,Panth Infinity Ltd
539148,SHIVALIK,Shivalik Rasayan Ltd
539149,ICSL,Integrated Capital Services Ltd
539150,PNCINFRA,PNC Infratech Ltd
539151,ARFIN,Arfin India Ltd
539174,HELPAGE,Helpage Finlease Ltd
539175,INDRAIND,Indra Industries Ltd
539176,HAWAENG,Hawa Engineers Ltd
539177,AIIL,Authum Investment & Infrastructure Ltd
539195,POEL,POCL Enterprises Ltd
539196,AEL,Amba Enterprises Ltd
539197,DEVHARI,Devhari Exports (India) Ltd
539198,CAPFIN,Capfin India Ltd
539199,MOONGIPASEC,Moongipa Securities Ltd
539201,SATIA,Satia Industries Ltd
539206,GVBL,Genomic Valley Biotech Ltd
539216,GARMNTMNTR,Garment Mantra Lifestyle Ltd
539217,SRESTHA,Srestha Finvest Ltd
539218,SAUMYA,Saumya Consultants Ltd
539219,MUL,Mauria Udyog Ltd
539220,MISHKA,Mishka Exim Ltd
539221,SPORTKING,Sportking India Ltd
539222,VMV,VMV Holidays Ltd
539223,AMBITION,Ambition Mica Ltd
539224,HCKKVENTURE,HCKK Ventures Ltd
539225,JIYAECO,Jiya Eco-Products Ltd
539226,RUDRA,Rudra Global Infra Products Ltd
539227,LOYAL,Loyal Equipments Ltd
539228,GGPL,Gala Global Products Ltd
539229,MRSS,Majestic Research Services and Solutions Ltd
539230,CHEMIESYNT,Chemiesynth (Vapi) Ltd
539235,GPL,Grandeur Products Ltd
539246,JEL,Jyotirgamya Enterprises Ltd
539251,BALKRISHNA,Balkrishna Paper Mills Ltd
539252,SCFL,Shyam Century Ferrous Ltd
539253,SURYAINDIA,Surya India Ltd
539254,ADANITRANS,Adani Transmission Ltd
539255,STARDELTA,Star Delta Transformers Ltd
539265,AMRAFIN,Amrapali Fincap Ltd
539267,DRHABEEB,Dr Habeebullah Life Sciences Ltd
539268,SYNGENE,Syngene International Ltd
539273,PECOS,Pecos Hotels and Pubs Ltd
539274,BLFL,Boston Leasing and Finance Ltd
539275,MSL,Mangalam Seeds Ltd
539276,KAYA,Kaya Ltd
539277,ALSTONE,Alstone Textiles (India) Ltd
539278,SYMBIOX,Symbiox Investment & Trading Company Ltd
539285,IPRU8895,ICICI PRUDENTIAL VALUE FUND SERIES 8 - DIRECT PLAN DIVIDEND OPTION
539286,IPRU2693,ICICI PRUDENTIAL VALUE FUND SERIES 8 - REGULAR PLAN DIVIDEND OPTION
539287,ORTINLAABS,Ortin Laboratories Ltd
539288,AVI,AVI Polymers Ltd
539289,MJCO,Majesco Ltd
539290,BINDALAGRO,Oswal Greentech Ltd
539291,OZONEWORLD,Ozone World Ltd
539300,AKSPINTEX,A.K. Spintex Ltd
539301,ARVSMART,Arvind SmartSpaces Ltd
539302,POWERMECH,Power Mech Projects Ltd
539303,MINDAFIN,Minda Finance Ltd
539304,CANOPYFIN,Canopy Finance Ltd
539309,RAMASTEEL,Rama Steel Tubes Ltd
539310,THINKINK,Thinkink Picturez Ltd
539311,NFIL,Nishtha Finance and Investment (India) Ltd
539312,UTISENSETF,UTI- SENSEX ETF
539313,UTINIFTETF,UTI NIFTY ETF
539314,UNIAUTO,Universal Autofoundry Ltd
539331,VETO,Veto Switchgears and Cables Ltd
539332,NAVKARCORP,Navkar Corporation Ltd
539334,SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Ltd
539336,GUJGAS,Gujarat Gas Ltd
539337,WAAREE,Waaree Technologies Ltd
539346,SADBHIN,Sadbhav Infrastructure Project Ltd
539351,PRABHAT,Prabhat Dairy Ltd
539353,SALAUTO,Sal Automotive Ltd
539354,POLYSPIN,Polyspin Exports Ltd
539359,PRITIKAUTO,Pritika Auto Industries Ltd
539363,SKC,Sri Krishna Constructions (India) Ltd
539378,SML,Soni Medicare Ltd
539383,MINFY,Mahaveer Infoway Ltd
539384,KRISHNACAP,Krishna Capital and Securities Ltd
539391,ACME,Acme Resources Ltd
539393,KCL,Kabra Commercial Ltd
539398,VISHALBL,Vishal Bearings Ltd
539399,BELLACASA,Bella Casa Fashion & Retail Ltd
539400,MALLCOM,Mallcom (India) Ltd
539401,PJL,Patdiam Jewellery Ltd
539402,VAL,Vaksons Automobiles Ltd
539403,ARAMBHAN,Arambhan Hospitality Services Ltd
539404,SATIN,Satin Creditcare Network Ltd
539405,DITCO,Decorous Investment & Trading Co Ltd
539406,SWAGTAM,Swagtam Trading & Services Ltd
539407,GENCON,Generic Engineering Construction and Projects Ltd
539408,KUBERJI,Kuber Udyog Ltd
539409,NEERAJ,Neeraj Paper Marketing Ltd
539428,TEJNAKSH,Tejnaksh Healthcare Ltd
539433,INDOGLOBAL,Indo-Global Enterprises Ltd
539434,BRIPORT,Brilliant Portfolios Ltd
539435,RFSL,Richfield Financial Services Ltd
539437,IDFCFIRSTB,IDFC First Bank Ltd
539447,BEARDSELL,Beardsell Ltd
539448,INDIGO,InterGlobe Aviation Ltd
539449,IGCIL,IGC Industries Ltd
539450,SHK,S H Kelkar and Company Ltd
539455,ARYAVAN,Aryavan Enterprise Ltd
539468,TFSL,Typhoon Financial Services Ltd
539469,PANORAMA,Panorama Studios International Ltd
539470,SHREEGANES,Shree Ganesh Biotech (India) Ltd
539479,GTV,GTV Engineering Ltd
539480,LICNETFN50,LIC MF EXCHANGE TRADED FUND- NIFTY 50
539481,PARIKSHA,Pariksha Fin- Invest- Lease Ltd
539487,LICNETFSEN,LIC MF EXCHANGE TRADED FUND- SENSEX
539488,TFLL,Tirupati Finlease Ltd
539492,GARBIFIN,Garbi Finvest Ltd
539493,ADHARSHILA,Adharshila Capital Services Ltd
539494,SMARTFIN,Smart Finsec Ltd
539495,RAJKOTINV,Rajkot Investment Trust Ltd
539506,ADCON,Adcon Capital Services Ltd
539515,GMLM,Gaurav Mercantiles Ltd
539516,HDFCNIFETF,HDFC Nifty ETF
539517,SXETF,HDFC Sensex ETF - Open Ended Traded Fund
539518,UDAYJEW,Uday Jewellery Industries Ltd
539519,MAYUKH,Mayukh Dealtrade Ltd
539520,SHAILJA,Shailja Commercial Trade Frenzy Ltd
539521,NAVIGANT,Navigant Corporate Advisors Ltd
539522,GROVY,Grovy India Ltd
539523,ALKEM,Alkem Laboratories Ltd
539524,LALPATHLAB,Dr. Lal PathLabs Ltd
539525,NAVKETAN,Navketan Merchants Ltd
539526,SCTL,Suncare Traders Ltd
539527,CREATIVE,Creative Castings Ltd
539528,AAYUSH,Aayush Food and Herbs Ltd
539533,ELITECON,Elitecon International Ltd
539542,LUXIND,Lux Industries Ltd
539543,VALLEY,Valley Magnesite Company Ltd
539544,ABHIINFRA,Abhishek Infraventures Ltd
539545,APOORVA,Apoorva Leasing Finance and Investment Company Ltd
539546,BNL,Beekay Niryat Ltd
539551,NH,Narayana Hrudayalaya Ltd
539552,FMEC,F Mec International Financial Services Ltd
539559,DDIL,Deep Diamond India Ltd
539560,ABHIJIT,Abhijit Trading Company Ltd
539562,AARNAV,Aarnav Fashions Ltd
539570,ACEWIN,Acewin Agriteck Ltd
539574,SCL,Sunshine Capital Ltd
539584,SIPTL,Sharanam Infraproject and Trading Ltd
539593,SHIVA,Shivansh Finserve Ltd
539594,MISHTANN,Mishtann Foods Ltd
539596,DELTA,Delta Industrial Resources Ltd
539597,JSLHISAR,Jindal Stainless (Hisar) Ltd
539598,ORACLECR,Oracle Credit Ltd
539599,KEL,Kotia Enterprises Ltd
539600,CHAMAK,Chamak Holdings Ltd
539607,BLUECLOUDS,Blue Cloud Softech Solutions Ltd
539620,AINFRA,A Infrastructure Ltd
539621,BCLENTERPR,BCL Enterprises Ltd
539632,AARCOM,AAR Commercial Company Ltd
539636,PRECAM,Precision Camshafts Ltd
539637,BVL,Blueblood Ventures Ltd
539658,TEAMLEASE,TeamLease Services Ltd
539659,VIDLI,Vidli Restaurants Ltd
539660,BESTAGRO,Best Agrolife Ltd
539661,ACEMEN,Ace Men Engg Works Ltd
539662,BFLAFL,BFL Asset Finvest Ltd
539669,RGF,RGF Capital Markets Ltd
539673,RCL,Radhagobind Commercial Ltd
539678,QUICKHEAL,Quick Heal Technologies Ltd
539679,KAPILRAJ,Kapil Raj Finance Ltd
539680,GANGAPHARM,Ganga Pharmaceuticals Ltd
539681,DAL,Dynamic Archistructures Ltd
539682,SESL,Sylph Education Solutions Ltd
539683,SHIVKAMAL,Shivkamal Impex Ltd
539686,KPEL,K.P. Energy Ltd
539692,IFINSER,Interactive Financial Services Ltd
539697,HILIKS,Hiliks Technologies Ltd
539724,HYPERSOFT,Hypersoft Technologies Ltd
539725,GOKULAGRO,Gokul Agro Resources Ltd
539730,FREDUN,Fredun Pharmaceuticals Ltd
539742,SIMBHALS,Simbhaoli Sugars Ltd
539760,RELICAB,Relicab Cable Manufacturing Ltd
539762,MODCL,Modern Converters Ltd
539770,DARJEELING,Darjeeling Ropeway Company Ltd
539773,ADVIKCA,Advik Capital Ltd
539784,LICNFNHGP,LIC MF Exchange Traded Fund- NIFTY 100
539785,PDMJEPAPER,Pudumjee Paper Products Ltd
539787,HCG,HealthCare Global Enterprises Ltd
539788,KDML,Khemani Distributors & Marketing Ltd
539798,UMIYA,Umiya Tubes Ltd
539799,BHARATWIRE,Bharat Wire Ropes Ltd
539800,CHDCHEM,CHD Chemicals Ltd
539807,INFIBEAM,Infibeam Avenues Ltd
539814,RADHEY,Radhey Trade Holding Ltd
539819,MUDRA,Mudra Financial Services Ltd
539833,SICLTD,Shivom Investment & Consultancy Ltd
539834,BALGOPAL,Balgopal Commercial Ltd
539835,SUPERIOR,Superior Finlease Ltd
539837,RPEL,Raghav Productivity Enhancers Ltd
539839,FRANKLIN,Franklin Leasing and Finance Ltd
539841,LANCER,Lancer Container Lines Ltd
539843,NINSYS,NINtec Systems Ltd
539844,EQUITAS,Equitas Holdings Ltd
539854,HALDER,Halder Venture Ltd
539861,SKIL,SKIL Infrastructure Ltd
539871,THYROCARE,Thyrocare Technologies Ltd
539872,BAJAJHCARE,Bajaj Healthcare Ltd
539874,UJJIVAN,Ujjivan Financial Services Ltd
539875,RSDFIN,RSD Finance Ltd
539876,CROMPTON,Crompton Greaves Consumer Electricals Ltd
539883,PILANIINVS,Pilani Investment and Industries Corporation Ltd
539884,DARSHANORNA,Darshan Orna Ltd
539889,PARAGMILK,Parag Milk Foods Ltd
539894,MADHAVIPL,Madhav Infra Projects Ltd
539895,SAGL,Shalimar Agencies Ltd
539909,LATENT,Latent Light Finance Ltd
539910,KOCL,Kome-On Communication Ltd
539917,NAGARFERT,Nagarjuna Fertilizers and Chemicals Ltd
539921,SEIL,Shanti Educational Initiatives Ltd
539922,RGIL,Rotographics (India) Ltd
539927,LIKHAMI,Likhami Consulting Ltd
539938,MIL,Medico Intercontinental Ltd
539939,YASHCHEM,Yash Chemex Ltd
539940,MAXVIL,Max Ventures and Industries Ltd
539945,ICICINV20,ICICI Prudential NV20 ETF
539946,BAZELINTER,Bazel International Ltd
539947,JLL,Jindal Leasefin Ltd
539956,TAALENT,TAAL Enterprises Ltd
539957,MGL,Mahanagar Gas Ltd
539963,ZEAL,Zeal Aqua Ltd
539978,QUESS,Quess Corp Ltd
539979,DIGJAMLTD,Digjam Ltd
539980,ICICIMCAP,ICICI Prudential Midcap Select ETF
539982,ASYL,Advance Syntex Ltd
539984,HUIL,Hindusthan Urban Infrastructure Ltd
539985,TITAANIUM,Titaanium Ten Enterprise Ltd
539986,COMSYN,Commercial Syn Bags Ltd
539991,CFEL,Confidence Futuristic Energetech Ltd
539992,LLOYDSTEEL,Lloyds Steels Industries Ltd
539997,KPL,Kwality Pharmaceuticals Ltd
540005,LTI,Larsen & Toubro Infotech Ltd
540006,EASTWEST,East West Holdings Ltd
540008,BSLSENETFG,BIRLA SUN LIFE SENSEX ETF
540023,COLORCHIPS,Colorchips New Media Ltd
540024,ASHARI,Ashari Agencies Ltd
540025,ADVENZYMES,Advanced Enzyme Technologies Ltd
540026,LAHL,Ladam Affordable Housing Ltd
540027,PTIL,Prabhat Technologies (India) Ltd
540047,DBL,Dilip Buildcon Ltd
540048,SPAL,S.P. Apparels Ltd
540061,BIGBLOC,Bigbloc Construction Ltd
540062,GOLDENCREST,Golden Crest Education & Services Ltd
540064,FRETAIL,Future Retail Ltd
540065,RBLBANK,RBL Bank Ltd
540066,AMS,AMS Polymers Ltd
540072,SHIVAEXPO,Shiva Granito Export Ltd
540073,BLS,BLS International Services Ltd
540078,MITSU,Mitsu Chem Plast Ltd
540079,SPRAYKING,Sprayking Agro Equipment Ltd
540080,NARAYANI,Narayani Steels Ltd
540081,GOVNOW,SAB Events & Governance Now Media Ltd
540082,RSTL,Riddhi Steel and Tube Ltd
540083,TVVISION,TV Vision Ltd
540084,SPICY,Spicy Entertainment and Media Ltd
540097,VISCO,Visco Trade Associates Ltd
540108,TAHL,Tiaan Ayurvedic & Herbs Ltd
540115,LTTS,L&T Technology Services Ltd
540124,GNA,G N A Axles Ltd
540125,RADHIKAJWE,Radhika Jeweltech Ltd
540132,SIIL,Sabrimala Industries India Ltd
